id,accession_number,share_license_status,tombstone,current_location,title,title_in_original_language,series,series_in_original_language,creation_date,creation_date_earliest,creation_date_latest,artists_tags,culture,technique,support_materials,department,collection,type,measurements,state_of_the_work,edition_of_the_work,copyright,inscriptions,exhibitions,provenance,find_spot,related_works,former_accession_numbers,did_you_know,description,external_resources,citations,catalogue_raisonne,url,alternate_images,creditline,sketchfab_id,sketchfab_url,gallery_donor_text,creators,image_web,image_print,image_full,updated_at
85795,2020.250,Copyrighted,"Sunflowers I, 1992. Joan Mitchell (American, 1925–1992). Color lithograph on two sheets; The Cleveland Museum of Art, Nancy F. and Joseph P. Keithley Collection Gift 2020.250 © Estate of Joan Mitchell",,Sunflowers I,,,,1992,1992,1992,['female'],America,color lithograph on two sheets,[],Prints,PR - Lithograph,Print,,,ed. of 34,© Estate of Joan Mitchell,"inscribed and signed, lower right, in graphite: 26/34 Joan Mitchell 1992","CURRENT: Impressionism to Modernism: The Keithley Collection (Sep 11, 2022)","(Mary Ryan Gallery, New York, NY, sold to Nancy F. and Joseph P. Keithley, Cleveland, OH) (2013); Nancy F. and Joseph P. Keithley, Shaker Heights, OH, given to the Cleveland Museum of Art, Cleveland, OH (2013-2020); The Cleveland Museum of Art, Cleveland, OH (2020-)",,[],[],"To make this print, Mitchell painted clear sheets of Mylar, which allowed her to layer colors for printing and retain a sense of immediacy","Abstract painter Joan Mitchell’s monumental lithographs convey her experience of the landscape and combine the complexity, intensity, and fluidity of abstracted lines that are fundamental to her work. She explored the theme of sunflowers throughout her career, inspired by the surroundings of her home in the Seine valley of France and by the iconic paintings of Vincent Van Gogh. This lithographic diptych tap into the energy, color, and spirit of Van Gogh’s paintings, while entirely liberating the older master’s line, composition, and gesture from a natural representation of the sunflower.","{'wikidata': ['https://www.wikidata.org/wiki/Q106764583'], 'internet_archive': []}",[],,https://clevelandart.org/art/2020.250,[],Nancy F. and Joseph P. Keithley Collection Gift,,,,"Joan Mitchell (American, 1925–1992), artist; Tyler Graphics Ltd., printer and publisher",,,,2025-06-18 11:14:25.639000
85807,2022.80,Copyrighted,"Untitled, 1990. Hiroyuki Shindo (Japanese, 1941-). Cotton: indigo-dyed; diameter: 19.1 cm (7 1/2 in.). The Cleveland Museum of Art, Bequest of Camille and Alex Cook 2022.80",,Untitled,,,,1990,1990,1990,"['Asian (from 1900 to present)', 'male']",Japan,Cotton: indigo-dyed,[],Textiles,T - Contemporary Fiber Art,Textile,Diameter: 19.1 cm (7 1/2 in.),,,,[],"CURRENT: Contemporary Art Rotation - Spring 2023 (Apr 07, 2023)","Collection of the artist; Collection of Camille Cook; The Cleveland Museum of Art, Cleveland, OH (2022–)",,"Untitled, 1990. Hiroyuki Shindo (Japanese, 1941-). Indigo-dyed cotton; overall: 17.2 x 17.2 x 17.2 cm (6 3/4 x 6 3/4 x 6 3/4 in.). The Cleveland Museum of Art, Gift of Mildred Constantine 1996.204; Untitled, 1990. Hiroyuki Shindo (Japanese, 1941-). Indigo-dyed cotton; overall: 17 x 17 x 17 cm (6 11/16 x 6 11/16 x 6 11/16 in.). The Cleveland Museum of Art, Gift of Mildred Constantine 1996.193",[],"The artist often exhibits these balls in groups, directly on the floor.","The method of indigo dyeing is a centuries-old Japanese tradition, and the artist Hiroyuki Shindo is internationally known for his artwork that utilizes this ancient tradition in contemporary forms. He uses a natural dye process that begins with the harvesting the plants. In the case of the thread balls, he uses a resist dying technique on different size balls that results in an array of organic designs and levels of saturation. By showing the thread balls in groups, it displays the individualism of each hand-made iteration.","{'wikidata': ['https://www.wikidata.org/wiki/Q115702475'], 'internet_archive': []}","Cleveland Museum of Art. <em>Small Works in Fiber: The Mildred Constantine Collection</em>. Cleveland, Ohio: Cleveland Museum of Art, 1993. ();; Hicks, Sheila, Rhonda Brown, and Thomas Grotta. <em>Sheila Hicks Joined by Seven Artists from Japan: Masakazu Kobayashi, Naomi Kobayashi, Chiaki Maki, Toshio Sekiji, Hiroyuki Shindo, Chiyoko Tanaka, and Jun Tomita.</em> Wilton, CT: Brown/Grotta Gallery, 1995. ();; Balfour-Paul, Jenny. <em>Indigo</em>. London: British Museum Press, 1998. ();",,https://clevelandart.org/art/2022.80,[],Bequest of Camille and Alex Cook,,,,"Hiroyuki Shindo (Japanese, 1941-), artist",,,,2025-02-08 22:01:21.893000
85861,2020.120,CC0,"Orchard, 1897. Edouard Vuillard (French, 1868–1940). Oil on board; unframed: 22.4 x 29.4 cm (8 13/16 x 11 9/16 in.). The Cleveland Museum of Art, Nancy F. and Joseph P. Keithley Collection Gift 2020.120",,Orchard,,,,1897,1897,1897,['male'],"France, 19th century",oil on board,[],Modern European Painting and Sculpture,Mod Euro - Painting 1800-1960,Painting,Unframed: 22.4 x 29.4 cm (8 13/16 x 11 9/16 in.),,,,signed lower center:  E Vuillard,"CURRENT: Impressionism to Modernism: The Keithley Collection (Sep 11, 2022) **LEGACY: <em>Exposition à l'occasion du 60e anniversaire de sa fondation</em>. Galerie Paul Vallotton, Lausanne, Switzerland (1973).; <em>Édouard Vuillard</em>. Galerie Paul Vallotton, Lausanne, Switzerland (1989).; <em>Maîtres suisses et francais des XIXe et siècles</em>. Galerie Paul Vallotton, Lausanne, Switzerland (1991).; ","(Galerie Paul Vallotton, Lausanne, Switzerland) (by 1973–at least 2003); (Galerie Kornfeld, Bern Switzerland, June 18, 2004, lot 150, sold to a private collector); (sold at Sotheby's, New York, NY, May 30, 2014, lot 11); (Galerie Berès, Paris, France, at the New York Art Fair, sold to Nancy F. and Joseph P. Keithley) (2014); Nancy F. and Joseph P. Keithley, Cleveland, OH, given to the Cleveland Museum of Art (2014–2020); The Cleveland Museum of Art, Cleveland, OH (2020–)",,[],[],"Fellow artist Maurice Denis noted in his journal that Vuillard paid little attention to color theory. In this painting, Vuillard used several colors that are next to each other on the color wheel such as orange, yellow, and green rather than pairing complementary colors.","The organic strokes that comprise Vuillard’s trees contrast with the linear divisions of agricultural land. The imagery is reminiscent of a passage written by the artist’s muse, Misia Natanson: “Solemn and dreamy, Vuillard led me along the river, past high silver birch trees. . . . He slowly moved through the yellowed grass. . . . Our silhouettes were just shadows against a pale sky.”","{'wikidata': ['https://www.wikidata.org/wiki/Q87480941'], 'internet_archive': ['https://archive.org/details/clevelandart-2020.120-orchard']}","La Galerie Paul Vallotton: Exposition du 5 juillet au 8 septembre 1973 : a l'occasion du 60e anniversaire de sa fondation, 1913-1973. Lausanne: La Galerie, 1973. (Reproduced: no. 15);; <em>La Galerie Paul Vallotton a lʼhonneur de présenter du 22 juin au 2 september 1989, une exposition d'huiles, pastels, dessins et lithographies dʼÉdouard Vuillard (1868-1940)</em>. Lausanne: Galerie Paul Vallotton, 1989. (Reproduced: no. 7);; <em>La Galerie Paul Vallotton, Lausanne présente du 3 juillet au 2 septembre 1991 l'exposition: Mâitres suisses et français des XIXe et XXe siècles: huiles, aquarelles.</em> Lausanne, 991. (Reproduced: no. 89);; Salomon, Antoine, Guy Cogeval, and Mathias Chivot. <em>Vuillard, the Inexhaustible Glance: Critical Catalogue of Paintings and Pastels</em>. Milan, Italy: Skira, 2003. (Reproduced: Vol. II, P. 587, no. VII-93);",,https://clevelandart.org/art/2020.120,"[{'date_created': '2020-02-11T09:54:04', 'annotation': '', 'web': {'url': 'https://openaccess-cdn.clevelandart.org/alternate/2020.120/2020.120_alt0_web.jpg', 'width': '900', 'height': '603', 'filesize': '276645'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/alternate/2020.120/2020.120_alt0_print.jpg', 'width': '3400', 'height': '2278', 'filesize': '2493023'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/alternate/2020.120/2020.120_alt0_full.tif', 'width': '12504', 'height': '8378', 'filesize': '314303076'}}]",Nancy F. and Joseph P. Keithley Collection Gift,,,,"Edouard Vuillard (French, 1868–1940), artist",https://openaccess-cdn.clevelandart.org/2020.120/2020.120_web.jpg,https://openaccess-cdn.clevelandart.org/2020.120/2020.120_print.jpg,https://openaccess-cdn.clevelandart.org/2020.120/2020.120_full.tif,2025-06-18 11:14:25.646000
85862,2017.219,Copyrighted,"Mulackstrasse 32 (Butcher's Shop), 1930, 1993. Shimon Attie (American, b. 1957). Chromogenic print; image: 45.5 x 56 cm (17 15/16 x 22 1/16 in.); paper: 50.7 x 61 cm (19 15/16 x 24 in.). The Cleveland Museum of Art, Gift of Tom E. Hinson and Diana S. Tittle 2017.219",,"Mulackstrasse 32 (Butcher's Shop), 1930",,,,1993,1993,1993,"['LGBTQ+ (after 1900)', 'Jewish artists', 'male']","American, 20th century",Chromogenic print,[],Photography,Photography,Photograph,Image: 45.5 x 56 cm (17 15/16 x 22 1/16 in.); Paper: 50.7 x 61 cm (19 15/16 x 24 in.),,,,Written in black ink in margin on recto: “Shimon Attie (signed) 4/25 1993”; Commercially imprinted on verso of paper: “Kodak PROFESSIONAL/Paper-Papier-Papel”,,[],,[],[],,"This photograph belongs to a series Attie created in the early 1990s in Berlin about the German Jewish culture that perished in the Holocaust and the destruction of World War II. Historical photographs of the types of homes and shops that once occupied these Berlin buildings were projected onto their facades, visually and fleetingly “restoring” a lost past.","{'wikidata': ['https://www.wikidata.org/wiki/Q79471867'], 'internet_archive': []}","Attie, Shimon, Michael André Bernstein, Erwin Leiser, and Shimon Attie. The Writing on the Wall: Projections in Berlin's Jewish Quarter. Heidelberg: Edition Braus, 1994. (None);",,https://clevelandart.org/art/2017.219,[],Gift of Tom E. Hinson and Diana S. Tittle,,,,"Shimon Attie (American, b. 1957), artist",,,,2025-02-08 22:01:22.932000
85863,2018.252,CC0,"Karnak, Les Pylônes d'Horus, 1860s. Henri Béchard (French). Albumen print from wet collodion negative; image: 26 x 37.2 cm (10 1/4 x 14 5/8 in.). The Cleveland Museum of Art, Gift of Tom E. Hinson and Diana S. Tittle 2018.252",,"Karnak, Les Pylônes d'Horus",,,,1860s,1860,1869,['male'],France,Albumen print from wet collodion negative,[],Photography,Photography,Photograph,Image: 26 x 37.2 cm (10 1/4 x 14 5/8 in.),,,,Imprinted in white in lower right corner of image: “H. Béchard”; Imprinted in white in lower left corner of image: “No. 93 Karnak. Les Pylônes d’Horus.”,,"Charles Isaacs Photographs, Inc., New York, NY (May 2011); Tom E. Hinson, Truth or Consequences, NM (2011-2018); the Cleveland Museum of Art, Cleveland, OH (September 4, 2018)",,[],[],Karnak is the second most visited tourist site in Egypt after the pyramids of Giza.,"This desolate view of the remnants of the monumental gateway flanked by figures of the god Horus, usually depicted as a falcon-headed man, emphasizes the sense of discovery that must have been felt by tourists visiting Egypt in the 1860s. A tiny figure at the lower right testifies to the monumental scale of the ruins.","{'wikidata': ['https://www.wikidata.org/wiki/Q79471869'], 'internet_archive': ['https://archive.org/details/clevelandart-2018.252-karnak-les-pylones-d']}",[],,https://clevelandart.org/art/2018.252,"[{'date_created': '2019-04-05T11:25:39', 'annotation': '', 'web': {'url': 'https://openaccess-cdn.clevelandart.org/alternate/2018.252/2018.252_alt0_web.jpg', 'width': '900', 'height': '698', 'filesize': '213280'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/alternate/2018.252/2018.252_alt0_print.jpg', 'width': '3400', 'height': '2636', 'filesize': '2701686'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/alternate/2018.252/2018.252_alt0_full.tif', 'width': '7520', 'height': '5830', 'filesize': '131550780'}}]",Gift of Tom E. Hinson and Diana S. Tittle,,,,"Henri Béchard (French), artist",https://openaccess-cdn.clevelandart.org/2018.252/2018.252_web.jpg,https://openaccess-cdn.clevelandart.org/2018.252/2018.252_print.jpg,https://openaccess-cdn.clevelandart.org/2018.252/2018.252_full.tif,2025-02-08 22:01:23.418000
85864,2015.205,Copyrighted,"Stone Floor Entrance, Qingtan, 2001. Linda Butler (American, b. 1947). Gelatin silver print; image: 33.4 x 25.3 cm (13 1/8 x 9 15/16 in.); paper: 35.4 x 27.7 cm (13 15/16 x 10 7/8 in.). The Cleveland Museum of Art, Gift of Tom E. Hinson and Diana S. Tittle 2015.205 © Linda Butler",,"Stone Floor Entrance, Qingtan",,,,2001,2001,2001,"['female', 'May Show']","American, 21st century",Gelatin silver print,[],Photography,Photography,Photograph,Image: 33.4 x 25.3 cm (13 1/8 x 9 15/16 in.); Paper: 35.4 x 27.7 cm (13 15/16 x 10 7/8 in.),,,© Linda Butler,"Written in pencil on recto of mat: ""Linda Butler 4/15""
Written in pencil on verso of photo: ""Stone Floor Entrance, Qingtan 2001-2004 © 2004 Linda Butler (signed) 4/15""
Written in pencil on verso of photo: ""#4 18+10+2/1""
",,[],,[],[],,,"{'wikidata': ['https://www.wikidata.org/wiki/Q79471873'], 'internet_archive': []}",[],,https://clevelandart.org/art/2015.205,[],Gift of Tom E. Hinson and Diana S. Tittle,,,,"Linda Butler (American, b. 1947), artist",,,,2025-02-08 22:01:23.917000
85865,2017.220,Copyrighted,"Wendy, c. 1990–2004. Robert Clarke-Davis (American, b. 1951). Artist book/portfolio with 17 gelatin silver prints; overall: 11 x 13.4 cm (4 5/16 x 5 1/4 in.). The Cleveland Museum of Art, Gift of Tom E. Hinson and Diana S. Tittle 2017.220",,Wendy,,,,c. 1990–2004,1985,2009,"['Black American Artists', 'male']",America,artist book/portfolio with 17 gelatin silver prints,[],Photography,PH - American 1951-Present,Photograph,Overall: 11 x 13.4 cm (4 5/16 x 5 1/4 in.),,,,"Imprinted in black text on white endpaper: “But the years came and went without bringing the/careless boy; and when they met again Wendy was a/married woman, and Peter was no more to her than/a little dust in the box in which she had kept her/toys. Wendy was grown up. You need not be sorry/for her. She was one of the kind that likes to grow/up. In the end she grew up of her own free will a/day quicker than other girls.”; Cover sheet: Imprinted in black type on white paper: “Wendy”",,"Tom E. Hinson and Diana S. Tittle, Truth or Consequences, NM; The Cleveland Museum of Art, Cleveland, OH (December 4, 2017)",,[],[],,"Photographer Clarke-Davis regards his short books as correspondence, “visual diaries destined to friends... <em>essays</em> and not monographs... more object than information.” Handmade with original gelatin silver prints, they are intentionally left unbound so the sequence of images can be altered at the whim of the reader.","{'wikidata': ['https://www.wikidata.org/wiki/Q79471875'], 'internet_archive': []}",[],,https://clevelandart.org/art/2017.220,[],Gift of Tom E. Hinson and Diana S. Tittle,,,,"Robert Clarke-Davis (American, b. 1951), artist",,,,2025-02-08 22:01:24.463000
85866,2017.221,Copyrighted,"AC 636, c. 1990–2004. Robert Clarke-Davis (American, b. 1951). Artist book/portfolio with 17 inkjet prints; overall: 11 x 14 cm (4 5/16 x 5 1/2 in.). The Cleveland Museum of Art, Gift of Tom E. Hinson and Diana S. Tittle 2017.221",,AC 636,,,,c. 1990–2004,1985,2009,"['Black American Artists', 'male']",America,artist book/portfolio with 17 inkjet prints,[],Photography,Photography,Photograph,Overall: 11 x 14 cm (4 5/16 x 5 1/2 in.),,,,Imprinted in black type on white endpaper: “AC 636”,,"Tom E. Hinson and Diana S. Tittle, Truth or Consequences, NM; The Cleveland Museum of Art, Cleveland, OH (December 4, 2017)",,[],[],,"Photographer Clarke-Davis regards his short books as correspondence, “visual diaries destined to friends... <em>essays</em> and not monographs... more object than information.” Handmade with original gelatin silver prints, they are intentionally left unbound so the sequence of images can be altered at the whim of the reader.","{'wikidata': ['https://www.wikidata.org/wiki/Q79471882'], 'internet_archive': []}",[],,https://clevelandart.org/art/2017.221,[],Gift of Tom E. Hinson and Diana S. Tittle,,,,"Robert Clarke-Davis (American, b. 1951), artist",,,,2025-02-08 22:01:24.951000
85867,2017.222,Copyrighted,"Going Waiting Leaving: A Book of Wander/Naplis-Merrlan, c. 2007. Robert Clarke-Davis (American, b. 1951). Artist book/portfolio with 17 gelatin silver prints; overall: 11 x 13.6 cm (4 5/16 x 5 3/8 in.). The Cleveland Museum of Art, Gift of Tom E. Hinson and Diana S. Tittle 2017.222",,Going Waiting Leaving: A Book of Wander/Naplis-Merrlan,,,,c. 2007,2002,2012,"['Black American Artists', 'male']",America,artist book/portfolio with 17 gelatin silver prints,[],Photography,PH - American 1951-Present,Photograph,Overall: 11 x 13.6 cm (4 5/16 x 5 3/8 in.),,,,Paper folder imprinted with map; Imprinted on interior of folder: “a book of wander/naplis-merrlan”; Imprinted in black type on interior of folder: “going waiting leaving”,,"Tom E. Hinson and Diana S. Tittle, Truth or Consequences, NM; The Cleveland Museum of Art, Cleveland, OH (December 4, 2017)",,[],[],,"Photographer Clarke-Davis regards his short books as correspondence, “visual diaries destined to friends... <em>essays</em> and not monographs... more object than information.” Handmade with original gelatin silver prints, they are intentionally left unbound so the sequence of images can be altered at the whim of the reader.","{'wikidata': ['https://www.wikidata.org/wiki/Q79471884'], 'internet_archive': []}",[],,https://clevelandart.org/art/2017.222,[],Gift of Tom E. Hinson and Diana S. Tittle,,,,"Robert Clarke-Davis (American, b. 1951), artist",,,,2025-02-08 22:01:25.442000
85868,2017.223,Copyrighted,"From Coast to Coast to Coast: The Anticipation of Landfall, 2001. Robert Clarke-Davis (American, b. 1951). Artist book/portfolio with 17 gelatin silver prints; overall: 11 x 13.5 cm (4 5/16 x 5 5/16 in.). The Cleveland Museum of Art, Gift of Tom E. Hinson and Diana S. Tittle 2017.223",,From Coast to Coast to Coast: The Anticipation of Landfall,,,,2001,2001,2001,"['Black American Artists', 'male']",America,artist book/portfolio with 17 gelatin silver prints,[],Photography,PH - American 1951-Present,Photograph,Overall: 11 x 13.5 cm (4 5/16 x 5 5/16 in.),,,,Imprinted in black type on white cover sheet: “from coast/to coast/to coast; Imprinted in black type on white endpaper: “the anticipation of landfall”,,"Tom E. Hinson and Diana S. Tittle, Truth or Consequences, NM; The Cleveland Museum of Art, Cleveland, OH (December 4, 2017)",,[],[],,"Photographer Clarke-Davis regards his short books as correspondence, “visual diaries destined to friends... <em>essays</em> and not monographs... more object than information.” Handmade with original gelatin silver prints, they are intentionally left unbound so the sequence of images can be altered at the whim of the reader.","{'wikidata': ['https://www.wikidata.org/wiki/Q79471886'], 'internet_archive': []}",[],,https://clevelandart.org/art/2017.223,[],Gift of Tom E. Hinson and Diana S. Tittle,,,,"Robert Clarke-Davis (American, b. 1951), artist",,,,2025-02-08 22:01:25.951000
